lines_of_code,cyclomatic_complexity,num_functions,num_classes,avg_function_length,defect
3973,20,145,42,9,1
2754,16,10,35,67,1
2032,49,132,21,169,1
1978,42,2,20,27,1
2607,12,156,17,164,1
4182,41,39,46,149,1
2069,24,134,13,171,1
872,13,146,27,45,1
4724,34,70,61,84,1
2614,27,32,17,111,1
2882,38,85,96,170,1
1070,21,65,27,70,1
1131,3,77,82,63,1
2072,49,94,33,108,1
4258,14,68,78,67,1
3725,43,134,78,172,1
2933,38,108,19,108,1
1829,37,125,36,191,1
1869,41,52,91,50,1
4746,42,152,35,198,1
4587,44,162,49,180,1
3811,30,168,76,158,1
277,45,113,50,29,1
923,10,123,70,108,0
3700,1,100,84,7,1
4816,39,47,17,169,1
3478,28,165,63,100,1
1341,45,45,73,86,1
4840,19,69,61,68,1
2966,30,84,66,114,1
1077,20,31,86,66,1
3599,20,99,69,132,1
170,23,58,58,173,1
791,31,95,90,129,1
3931,32,117,93,15,1
1559,47,129,29,47,1
1292,26,180,14,51,1
4839,14,47,1,147,1
4402,6,189,2,99,1
2140,33,116,9,191,1
2967,8,116,58,150,1
3831,4,66,93,161,1
1762,13,1,19,8,1
2685,35,153,73,109,1
3814,29,187,15,100,1
643,25,131,99,101,1
1083,34,88,3,95,1
2889,11,58,23,34,1
261,38,83,55,199,1
1455,29,172,87,162,1
3861,45,75,48,66,1
3126,22,84,5,83,1
971,34,161,8,140,1
2089,46,74,1,86,1
2249,11,114,75,145,1
4112,28,153,82,99,1
3288,8,133,15,19,1
1543,24,50,95,180,1
4223,10,86,9,124,1
4557,15,139,47,38,1
1627,45,57,2,84,1
1647,39,109,20,170,1
2478,39,89,43,99,1
3045,21,48,95,77,1
362,36,130,74,142,1
2492,36,101,74,168,1
4031,48,149,67,42,1
4125,20,137,52,164,1
53,13,29,76,110,1
4254,2,25,10,58,1
935,47,172,33,23,1
4238,27,113,0,193,1
241,7,40,34,182,1
2430,41,99,5,5,1
1285,26,72,17,23,1
3328,30,57,72,176,1
4772,19,190,22,78,1
3083,40,27,24,91,1
4718,21,19,41,118,1
2453,26,124,85,193,1
4341,10,194,16,51,0
311,36,186,8,104,1
2419,44,45,49,15,1
2517,27,102,37,152,1
1984,8,31,40,164,1
4477,26,15,12,162,1
1309,1,191,56,147,1
4826,23,90,17,143,1
2104,9,176,9,23,1
583,31,74,78,114,1
2169,7,109,81,25,1
1573,9,164,68,190,1
2715,7,27,35,26,1
2236,28,11,4,115,1
3507,34,139,36,121,1
2639,16,141,7,136,1
4469,10,48,19,162,1
1990,24,137,33,193,1
3786,10,80,50,197,1
122,46,49,89,135,1
2937,29,17,46,62,1
1037,25,105,41,14,1
1395,41,37,78,46,1
3462,30,193,24,104,1
1836,19,2,94,30,1
1081,31,147,8,59,1
2056,30,30,36,6,1
1280,34,132,34,195,1
460,28,145,89,158,1
2355,19,8,51,81,1
1869,11,17,3,104,1
3142,28,146,89,16,1
2641,6,160,10,130,1
2552,17,142,38,150,0
711,37,194,4,198,1
1279,27,190,19,151,1
1406,43,40,57,10,1
3142,36,171,58,170,1
1723,1,62,22,150,1
1138,16,132,36,95,1
3698,4,186,66,189,1
3600,47,72,50,56,1
2010,23,154,12,20,1
3495,32,39,99,93,1
549,3,152,32,175,1
375,44,153,84,73,1
4698,21,20,19,94,1
937,24,42,57,177,1
1045,15,197,81,24,1
3723,11,134,91,149,1
3090,3,99,59,28,1
978,19,43,90,120,1
3018,43,82,87,169,1
4453,8,27,32,161,1
1972,34,177,5,140,1
4615,34,54,99,131,1
3305,44,173,99,87,1
1704,40,46,47,180,1
674,38,74,54,198,1
4394,26,49,73,155,1
2421,3,171,90,121,1
4749,32,145,78,56,1
108,43,105,34,21,1
2366,48,115,31,12,1
1327,43,192,92,83,1
736,10,34,2,14,0
4660,10,131,15,69,1
582,49,194,35,177,1
3225,11,49,75,180,1
3954,14,36,30,35,1
4547,31,31,99,47,1
3902,9,116,33,185,0
3454,48,17,90,61,1
2818,6,178,4,122,1
2974,49,32,98,149,1
2705,35,67,74,10,1
2190,34,166,18,101,1
623,43,121,13,172,1
1615,18,82,61,167,1
1855,23,71,33,40,1
486,30,176,77,74,1
3131,3,198,13,189,1
2553,15,54,84,171,1
2512,37,45,77,38,1
3639,43,10,67,172,1
1448,3,2,82,57,1
1604,15,99,35,54,1
2801,3,147,81,148,1
2979,29,187,86,7,1
4907,31,106,82,149,1
3877,7,100,27,6,1
3971,7,70,11,119,1
3316,11,151,64,85,1
2743,48,75,18,149,1
2994,28,57,93,191,1
3547,36,29,52,109,1
4121,43,122,34,153,1
2024,46,144,63,27,1
916,40,17,70,147,1
1103,25,35,6,123,1
2584,17,49,4,109,1
77,38,165,70,12,1
3267,21,19,52,108,1
2385,20,197,53,192,0
4726,10,131,96,21,1
3047,6,199,44,80,1
2207,12,179,33,18,1
2741,17,153,55,76,1
3392,45,94,20,28,1
1605,33,51,71,53,1
325,36,171,22,123,1
2786,48,80,53,173,1
3732,19,9,97,74,1
1397,5,85,86,174,1
3139,45,52,35,134,1
2222,42,172,10,63,1
3441,29,140,9,87,1
202,37,142,37,117,1
1654,48,39,51,150,1
2117,30,2,53,55,1
1876,1,62,1,44,1
296,12,53,62,151,1
1420,15,121,66,193,1
3597,5,28,74,39,1
1741,38,51,43,170,1
2200,11,24,25,101,1
2694,20,51,23,153,1
3440,29,14,50,98,1
2448,14,147,43,68,1
2331,26,166,36,185,1
1720,34,151,13,110,1
86,10,174,26,141,1
3466,27,16,6,58,1
1677,44,71,1,139,1
2389,41,17,78,27,1
1421,41,30,93,21,1
726,25,8,69,178,1
302,10,38,90,63,1
2914,39,103,85,195,1
1666,32,188,68,182,1
2066,34,139,53,33,1
2281,23,53,28,145,1
810,33,167,50,148,1
3336,32,157,33,40,1
442,22,49,80,117,1
3141,22,62,71,117,0
3592,23,65,14,44,1
480,19,29,15,113,0
3780,23,72,25,77,1
1046,22,31,17,45,1
1141,30,80,35,195,1
1150,19,134,6,20,1
151,22,78,28,127,1
2749,1,95,66,75,1
942,34,116,7,25,1
2310,26,179,20,111,1
1838,4,109,6,51,1
2230,48,142,91,39,1
3146,45,16,31,150,1
4617,12,169,47,31,1
3734,28,123,33,75,1
1830,37,84,96,127,1
3664,3,42,92,89,1
4063,28,22,18,194,1
1329,29,170,86,39,1
4058,20,172,83,169,1
3336,2,108,23,27,1
2731,37,80,63,187,1
4567,1,77,66,196,1
2678,46,188,77,98,1
588,47,109,25,88,1
1830,36,70,0,109,1
3576,44,186,23,72,1
2398,42,104,5,103,1
2010,18,175,3,97,1
3141,9,118,57,42,1
3612,37,150,28,163,1
4951,25,21,72,132,1
2354,41,78,67,128,1
2550,19,165,3,109,1
2535,25,158,78,109,1
2495,49,76,94,37,1
698,15,26,46,57,1
2319,46,8,87,118,1
3865,26,51,21,84,1
1601,46,178,29,126,1
4771,20,147,98,55,1
4921,3,120,89,55,1
1352,25,63,65,105,1
2682,21,114,78,103,1
2582,34,175,49,131,1
1318,38,154,27,175,1
1823,24,100,92,151,0
3139,41,132,27,183,1
3677,25,120,77,87,1
1216,1,106,3,88,1
2598,29,165,85,60,1
1600,32,32,88,148,1
2190,47,61,0,196,1
3570,1,157,79,32,0
3704,35,192,76,131,1
670,16,109,88,109,1
2573,32,3,58,6,1
4817,47,132,95,102,1
4946,15,193,86,127,1
220,5,138,47,55,1
2469,10,26,45,35,1
2829,22,89,86,187,1
1466,43,168,96,110,1
988,8,103,17,75,1
4980,15,149,36,151,1
2081,20,30,60,125,1
3227,25,56,58,167,0
2821,12,155,5,106,1
3846,26,93,1,147,1
2934,4,50,10,153,1
1781,26,67,8,54,1
1322,10,144,78,126,1
1802,48,21,74,183,1
2006,15,171,70,187,1
3537,5,195,21,78,1
1741,32,46,40,74,1
4215,32,113,54,92,1
1307,22,155,48,90,0
481,22,23,3,92,1
4315,12,69,69,76,1
2133,11,130,6,165,1
3955,24,27,95,72,1
4404,43,138,14,114,1
2348,45,98,67,157,1
2154,41,194,25,64,1
1234,16,20,31,187,1
486,16,177,30,133,1
4375,1,166,94,81,1
4976,23,101,27,183,1
4986,28,162,99,152,1
4765,32,188,60,160,1
2449,36,5,84,115,1
671,37,125,90,125,1
3763,3,54,8,60,1
684,13,145,47,61,1
3062,28,58,27,87,1
2043,28,34,59,129,1
2725,45,161,9,5,1
2390,24,22,31,162,1
1459,13,95,36,177,1
3866,24,175,58,7,1
878,5,4,20,91,0
2331,17,36,25,9,1
586,12,39,56,19,1
1452,49,168,91,96,1
854,18,126,24,39,1
3331,33,69,76,167,1
901,31,142,27,179,1
2275,34,145,6,183,1
605,30,182,30,173,1
3193,45,124,45,88,1
4373,32,97,53,23,1
1914,10,93,16,161,1
4399,31,67,75,130,1
2144,35,70,17,65,1
3528,15,75,18,81,1
2980,27,96,81,176,1
2677,27,159,83,103,1
303,1,34,55,111,1
3570,12,72,4,185,1
108,4,6,77,45,1
3752,23,16,13,182,1
1771,34,131,6,134,1
2657,23,168,32,22,1
314,19,178,18,155,1
1757,20,189,85,69,1
3264,20,157,68,166,0
2343,29,31,9,182,1
3337,13,168,94,163,1
2534,28,105,86,119,1
2785,24,70,55,37,0
2573,22,43,14,26,1
3505,22,88,2,138,1
987,40,14,96,141,1
927,11,31,84,81,1
2754,8,26,72,128,1
596,32,127,30,16,1
2512,24,24,70,102,1
3253,12,65,99,38,1
4543,49,138,22,168,1
3628,40,58,47,141,1
3681,21,107,87,5,1
2265,3,126,58,16,1
3896,39,63,74,15,1
279,45,136,54,160,1
4848,18,180,97,85,1
1477,42,19,65,105,1
1749,6,76,79,147,1
4019,36,169,86,9,1
3115,45,174,51,157,1
2195,15,114,69,130,1
56,49,11,1,168,1
4322,45,173,21,159,1
1279,15,122,68,190,1
4444,38,98,90,190,1
1873,44,53,87,133,1
4034,24,17,18,48,1
2326,7,156,97,12,1
2993,9,142,3,151,1
680,11,24,66,61,1
319,16,44,33,119,1
4226,7,85,6,80,1
3821,25,38,72,29,1
4965,14,23,0,186,1
550,1,71,48,134,1
2800,20,176,27,159,1
1362,28,183,99,83,1
2203,49,89,71,189,1
4786,38,118,45,102,1
658,34,32,9,70,1
3093,9,69,46,127,1
1713,48,8,88,152,1
3344,20,149,26,61,1
2047,43,156,2,92,1
2479,38,195,35,8,1
4249,31,164,88,154,1
2761,21,93,93,35,1
3235,22,176,15,32,1
1581,13,125,34,31,1
4266,44,153,20,69,1
3756,47,160,44,84,1
3124,25,25,39,69,1
4552,22,68,85,55,1
725,38,81,3,101,1
1704,20,112,96,172,1
4577,32,170,30,89,1
4206,16,108,96,61,1
3594,20,194,39,185,1
3868,41,17,19,35,1
3493,22,13,75,174,1
1097,42,172,29,104,1
2503,38,77,57,190,1
1381,45,192,55,34,1
4132,37,34,96,114,1
2710,15,196,26,41,1
2312,12,51,19,168,1
4407,9,99,84,69,1
813,37,56,53,41,1
2417,44,15,3,129,1
3458,15,184,92,17,1
1734,44,5,67,135,1
4514,22,183,55,77,1
919,12,10,10,55,1
2783,27,85,34,172,1
963,19,58,51,175,1
3181,47,152,35,139,1
1680,25,21,24,58,1
592,10,34,61,35,0
2253,35,95,42,176,1
2985,44,41,33,51,1
801,12,80,60,31,1
2161,8,155,69,91,1
470,11,191,44,130,1
2420,39,192,10,143,1
1536,19,68,28,18,1
596,23,53,41,142,1
2607,24,59,27,132,1
1621,15,157,65,42,1
503,20,10,34,99,1
2741,25,190,41,86,1
1807,14,93,66,108,1
4824,10,115,91,149,1
4419,48,179,65,37,1
109,29,157,75,74,1
4487,47,156,5,123,1
1467,49,65,40,64,1
2210,49,185,27,159,1
1388,12,185,45,192,1
516,33,194,13,33,1
2360,23,132,22,57,0
2521,14,137,75,30,0
769,23,132,27,71,0
1285,49,128,73,73,1
612,37,168,70,18,1
1032,22,29,7,161,1
3016,29,93,80,103,1
2385,36,160,54,68,1
4570,2,45,40,176,1
4699,20,99,93,190,1
4904,5,20,28,140,1
1780,27,126,18,163,1
4389,3,29,41,35,1
3097,18,148,63,39,1
1407,13,160,40,84,1
2425,22,86,66,63,1
2812,13,157,5,137,1
1835,12,171,45,78,1
2012,32,87,71,194,1
1238,36,6,14,177,1
2728,7,143,6,126,0
3057,6,80,11,193,1
3173,40,136,64,64,1
3193,37,151,50,135,1
2850,6,15,15,44,1
373,25,33,27,123,1
3733,27,125,75,48,1
2252,5,185,97,86,1
1844,19,89,49,57,1
2298,9,168,96,86,1
2392,40,9,83,123,1
3443,1,33,19,81,1
3450,46,77,42,82,1
2025,9,114,52,93,1
3095,39,153,70,85,1
1357,10,52,24,179,1
1505,49,90,54,69,1
1012,43,27,12,24,1
1767,49,53,46,137,1
2479,14,177,97,140,1
2589,46,62,17,132,1
3668,40,75,15,85,1
2428,25,98,52,42,1
924,19,98,91,19,1
3720,17,37,45,65,1
2255,18,9,35,9,0
4577,46,181,98,167,1
1189,40,56,82,80,1
3641,9,120,19,16,1
4764,1,195,31,185,1
4764,6,163,74,46,1
2723,38,193,29,52,1
4580,38,47,82,157,1
1595,39,88,32,39,1
2893,17,125,12,127,1
4717,9,37,95,124,1
315,11,75,80,89,1
151,18,35,40,41,1
2806,45,161,2,167,1
4023,46,41,4,54,1
1584,37,169,25,115,1
2319,7,178,6,176,1
3012,35,40,17,98,1
2533,44,139,38,19,1
1263,7,193,44,70,1
4785,39,41,76,122,1
3042,11,117,55,99,1
4479,10,55,64,92,1
956,34,67,34,82,1
1631,24,38,22,11,1
1654,12,79,19,123,1
619,9,57,45,155,1
1595,22,177,92,193,1
958,38,112,44,16,1
4512,46,2,5,99,1
4133,32,74,12,60,1
3390,8,53,22,75,0
2475,48,117,57,87,1
3268,21,8,3,78,1
2215,16,63,35,59,1
1063,33,133,61,59,1
3256,42,75,14,72,1
1922,25,76,10,123,1
4959,39,63,52,38,1
255,6,158,21,128,1
865,4,198,29,187,1
115,23,65,17,173,1
4095,9,128,49,26,1
2101,36,198,73,113,1
52,11,148,68,110,1
374,35,138,94,27,1
654,12,106,32,80,1
4941,35,33,55,18,1
2632,7,110,17,148,1
2696,29,132,57,166,1
3172,21,144,53,71,1
3164,3,31,70,185,1
3325,24,10,88,32,1
396,30,187,20,128,1
4204,27,126,97,13,1
2777,29,65,86,21,1
2608,30,168,15,154,1
3439,36,127,90,115,1
3493,23,169,12,166,1
2304,37,127,12,164,1
160,26,149,88,174,1
72,36,156,41,54,1
3866,28,137,96,52,1
2013,37,21,80,77,1
4932,4,191,24,138,1
1757,29,64,17,60,1
3132,44,7,81,72,1
3865,14,49,52,57,1
796,44,147,48,151,1
564,45,3,79,188,1
3089,37,86,26,94,1
2906,33,10,73,56,1
2391,31,151,23,100,1
374,14,68,23,105,1
3412,25,139,64,55,1
3540,9,51,31,103,0
2557,25,148,82,124,1
3228,41,148,72,111,1
3374,46,55,4,31,1
1612,25,23,21,35,1
1594,30,90,53,126,1
3279,20,136,55,182,1
575,23,132,23,182,1
4683,1,142,29,96,1
1799,15,193,11,149,1
4772,21,19,79,128,1
890,30,27,11,148,1
2315,11,145,20,182,1
4738,26,155,10,164,1
762,30,42,84,137,1
116,9,144,1,111,1
810,5,88,90,144,1
514,47,77,41,122,1
4241,47,50,24,193,1
4553,34,134,74,21,1
3239,33,98,16,143,1
4949,34,125,96,42,1
1517,1,186,98,43,1
4902,15,142,83,171,1
2810,31,76,89,120,1
4506,12,165,55,139,1
1443,7,76,63,131,1
3743,45,150,52,184,1
4357,33,150,14,135,1
1749,42,174,82,154,1
1170,32,186,0,133,1
1621,5,125,88,28,1
4923,38,60,97,5,1
778,5,7,40,107,1
3554,17,192,55,32,1
665,7,116,31,60,1
420,25,115,76,7,1
3514,25,147,18,93,1
4777,3,155,39,56,1
4906,36,93,49,112,1
4992,28,164,20,133,1
997,23,17,81,17,1
1169,8,141,7,59,0
1505,31,30,18,79,1
2598,21,74,57,120,1
2472,45,47,20,196,1
3661,35,129,54,124,1
2596,41,167,34,53,1
1390,41,61,50,40,1
3895,42,86,84,34,1
1568,29,198,66,135,1
2009,3,30,29,137,1
760,44,131,94,94,1
4620,25,21,2,25,1
623,2,182,29,143,1
2893,44,122,45,167,1
557,41,157,41,8,1
2272,34,174,60,25,1
4837,15,47,3,134,1
1344,39,141,62,54,1
1747,39,102,47,128,1
837,40,84,93,197,1
3839,47,66,26,182,1
4717,12,146,4,176,1
2283,24,148,92,139,1
636,6,173,52,192,1
3215,6,14,94,193,1
3700,48,114,49,61,1
4659,37,90,72,91,1
3299,26,125,46,166,1
2751,3,44,23,168,1
4086,32,21,11,140,1
605,46,23,81,106,1
1759,18,118,1,8,1
4025,28,198,41,142,1
4440,33,154,72,83,1
3357,17,3,23,10,1
1560,32,66,58,46,1
2636,12,113,5,27,1
3596,37,199,68,163,1
4126,21,13,63,147,1
3556,2,123,32,168,1
4393,26,14,40,171,1
3683,39,93,23,48,1
2456,17,84,70,174,1
1511,36,134,64,106,1
2221,34,21,39,23,1
452,19,71,7,170,1
333,32,131,32,31,1
290,22,58,34,115,1
4312,45,140,23,169,1
4706,39,47,62,56,1
2245,18,107,2,6,1
750,24,17,67,92,1
2720,1,20,91,5,1
1969,41,56,7,35,1
4410,2,139,87,36,1
2598,40,87,9,186,1
2376,24,91,58,174,1
2846,40,103,85,162,1
2256,2,30,6,120,0
4644,27,93,88,107,1
1660,2,37,58,85,1
537,23,194,50,197,1
514,33,129,27,104,1
4373,34,127,39,121,1
715,32,19,92,47,1
1539,3,54,70,57,1
848,27,25,75,139,1
2850,12,197,37,152,1
3348,8,154,83,154,1
3290,20,39,96,107,1
3405,17,153,37,192,1
3979,45,99,3,73,1
4407,33,7,19,57,1
3923,11,194,34,18,1
909,9,182,1,94,1
413,34,107,82,191,1
3982,44,144,39,46,1
2195,43,33,79,9,1
2881,7,47,79,163,1
4728,16,188,65,52,1
3622,27,147,20,19,1
965,15,185,16,8,1
1824,24,162,20,83,1
3415,37,197,39,31,1
200,49,175,31,22,1
3270,40,29,71,26,1
3071,19,132,75,122,1
4287,23,22,57,85,1
3867,39,28,22,55,1
1120,31,42,47,70,1
3493,30,175,79,178,1
4239,7,178,90,170,1
810,45,94,70,57,1
4501,3,13,78,86,1
4677,38,12,7,116,1
2789,48,152,86,41,1
2067,30,155,49,52,1
966,10,179,32,113,1
3993,34,110,93,148,1
3510,13,42,54,183,1
1542,39,154,22,134,1
3671,13,45,53,139,1
776,25,181,53,109,1
4911,41,183,51,66,1
1659,34,14,42,178,1
4798,40,102,87,155,1
4891,40,36,62,131,1
989,40,178,66,74,1
137,34,74,13,94,1
612,15,64,1,5,1
1318,3,142,69,120,1
1540,46,81,56,142,1
4587,22,2,95,112,1
3129,34,81,82,92,1
1622,5,161,73,32,1
4704,41,48,33,23,1
3221,22,191,25,41,1
2850,29,129,24,150,1
3463,8,106,60,79,1
1307,34,37,67,108,1
4938,4,176,58,129,1
4835,25,130,18,143,1
4622,23,142,1,87,1
4830,25,156,46,76,1
2469,34,169,49,116,1
1193,44,18,29,177,1
4687,6,80,53,22,1
4324,34,58,15,137,1
3215,21,139,38,112,1
2664,44,163,72,64,1
797,30,83,78,71,1
3539,3,176,77,57,1
2683,15,160,38,106,0
3538,21,72,50,28,1
1897,19,187,31,5,1
4075,19,172,23,125,1
1195,49,51,40,6,1
2154,46,99,8,76,1
3906,34,12,87,43,1
2818,14,109,92,85,0
4109,4,146,56,84,1
1858,31,96,34,71,1
459,46,166,90,191,1
695,11,70,98,166,1
3970,44,141,39,113,1
1601,45,135,66,12,1
1163,11,119,39,46,1
3637,49,199,15,49,1
111,4,76,66,87,1
1285,16,35,26,104,1
4393,38,2,15,129,1
1777,6,195,7,45,1
4642,18,85,67,23,1
4604,25,155,75,25,1
3016,24,11,81,146,1
3410,39,7,20,137,1
1462,47,130,69,178,1
3634,9,58,6,119,1
1783,37,90,12,84,1
3680,34,88,96,185,1
3919,34,185,72,13,1
2541,40,1,39,93,1
2089,40,52,45,134,1
4937,37,112,33,100,1
1357,28,175,76,143,1
4062,48,96,86,7,1
1774,11,34,11,31,1
4740,14,111,35,117,1
2505,26,135,19,105,1
991,8,23,64,149,0
2086,28,184,17,33,1
1863,20,70,50,34,1
3111,25,126,44,121,1
2444,10,191,46,19,1
4417,11,152,63,25,1
1334,26,171,81,155,1
445,23,173,2,137,1
3813,19,156,98,175,1
4299,18,95,89,74,1
1140,19,100,40,31,1
2938,39,31,99,94,1
1772,40,182,28,15,1
4493,15,161,34,169,1
4056,16,192,52,164,1
1136,20,160,73,143,1
1354,19,132,93,138,1
3162,11,70,70,52,1
1064,7,160,13,106,1
4422,19,32,92,65,1
270,24,167,32,108,0
3855,31,29,47,140,1
1176,48,197,27,59,1
3306,8,195,52,157,1
1980,24,112,77,5,1
2172,8,160,91,145,1
522,13,14,49,109,1
465,10,24,23,37,1
1918,19,161,52,157,1
4162,23,153,77,85,1
1583,42,118,32,197,1
1512,33,24,42,196,1
1915,30,38,42,122,1
4059,30,70,37,81,1
3180,29,54,67,95,1
1786,37,37,4,95,1
3236,35,189,5,173,1
521,9,113,77,15,1
3227,8,182,36,13,1
2976,48,113,96,136,1
2915,25,40,77,189,1
3247,42,14,37,14,1
2511,46,167,7,71,1
3631,37,148,0,20,1
550,38,94,85,153,1
170,8,7,29,163,1
1825,26,55,21,57,1
656,11,52,42,158,1
4495,40,64,27,56,1
869,23,190,69,59,1
3314,32,21,95,47,1
833,45,194,88,85,1
1896,1,27,76,24,0
4642,49,192,60,177,1
441,48,30,44,140,1
3795,9,85,73,86,1
1182,40,166,16,128,1
3026,28,87,77,113,1
2567,33,99,15,24,1
4495,32,21,27,82,1
4920,8,38,12,39,1
2246,37,114,26,21,1
3510,18,73,16,135,1
4489,7,161,9,151,1
726,18,184,45,175,1
644,48,80,34,27,1
3934,12,96,51,122,1
3201,4,83,37,129,1
3374,13,82,73,52,1
2984,11,28,45,126,1
4383,16,186,41,178,1
3035,44,58,96,146,1
2413,14,97,36,125,1
889,16,50,25,13,1
2560,22,20,48,186,1
3819,18,128,62,111,1
4737,40,165,45,65,1
2937,25,80,52,48,1
3093,35,75,25,30,1
1681,7,34,31,100,1
1455,20,14,85,180,1
4295,27,20,93,134,1
2539,29,39,39,141,1
4540,10,13,60,15,1
3486,11,197,69,123,1
55,20,109,87,90,1
2631,33,188,41,40,1
269,43,150,78,160,1
2968,37,42,63,117,1
61,13,198,46,169,1
2892,16,155,60,84,1
507,11,123,37,74,1
2322,5,16,10,175,1
216,38,189,32,36,1
2023,3,87,90,180,1
1994,2,175,7,189,0
2245,38,187,52,84,1
4181,10,21,37,42,1
3878,6,128,71,169,1
4787,21,36,10,102,1
289,31,126,82,106,1
966,34,106,32,98,1
3002,49,9,78,151,1
3488,32,12,6,175,1
905,29,171,8,78,1
2714,1,22,9,36,1
3288,33,40,75,11,1
603,38,49,77,58,1
2863,17,160,2,192,1
1935,34,104,22,11,1
2995,49,76,27,42,1
1278,16,59,51,71,1
244,7,11,42,68,1
3737,36,62,7,115,1
1475,13,88,96,26,1
3869,20,90,75,148,0
2743,4,24,55,126,1
3803,5,62,84,51,1
2021,16,51,85,49,1
549,9,76,82,90,1
4164,43,11,40,178,1
3823,12,167,55,157,1
3697,14,95,25,64,1
2916,15,122,2,191,1
736,5,134,25,169,0
2117,42,170,22,39,1
3971,18,187,32,113,1
497,8,102,11,175,1
1816,8,116,80,90,1
1174,25,14,86,10,1
343,4,174,5,128,1
4210,26,122,45,148,1
2596,11,146,67,117,1
125,6,199,95,23,1
3825,33,67,76,64,1
2732,22,42,91,51,1
3246,29,3,35,92,1
2124,5,123,84,36,0
1349,1,11,74,188,1
2777,22,86,0,131,1
4228,35,139,31,172,1
3584,31,188,35,88,1
2103,3,77,76,17,1
1749,3,14,32,17,1
4513,7,52,98,37,1
2568,1,51,51,47,1
1787,42,70,42,62,1
1980,24,14,4,166,1
419,37,81,16,99,1
3789,30,171,63,156,1
4423,32,65,85,8,1
389,32,144,13,177,1
2912,21,19,9,99,1
663,48,69,53,143,1
1153,16,11,34,130,1
3827,4,104,57,40,1
842,17,111,99,80,1
116,13,73,22,45,1
4360,35,53,43,173,1
4561,40,45,39,129,1
4697,34,126,40,194,1
3845,11,39,18,24,1
620,36,139,35,192,1
589,25,139,26,199,1
166,40,108,2,151,1
2248,30,183,4,65,1
3081,13,75,88,27,1
3506,24,62,4,63,0
3101,36,133,69,33,1
2531,34,95,64,146,1
2417,8,24,30,102,1
1684,18,63,42,37,1
291,7,97,99,40,1
514,49,91,42,31,1
2300,46,67,58,102,1
4694,22,75,31,38,1
1928,7,50,6,63,1
4931,13,162,31,152,1
4686,2,62,4,123,1
2584,44,180,71,138,1
1955,2,137,77,47,1
3859,29,80,9,70,1
621,27,75,27,163,1
2758,40,195,53,120,1
3691,18,129,27,126,1
3554,2,1,24,182,1
3669,4,74,52,131,1
706,49,47,33,160,1
3201,46,87,69,76,1
998,8,138,87,155,1
4160,36,193,97,153,1
3072,48,23,57,152,1
356,9,121,76,104,1
754,18,37,0,61,1
4542,22,65,82,81,1
727,45,140,43,175,1
2962,11,187,20,105,1
4043,27,132,8,127,1
260,32,109,99,108,1
4544,2,137,72,40,1
1446,2,55,48,83,1
3510,30,9,3,39,1
4403,22,175,33,193,1
2212,22,111,64,153,1
4479,24,131,99,101,1
4494,27,34,55,44,1
2330,11,176,41,81,1
4594,13,63,5,9,1
3198,27,170,67,180,1
4130,15,187,12,129,1
877,48,198,64,149,1
2705,48,40,51,114,1
2195,49,168,87,105,1
3751,17,57,90,12,0
4607,39,175,9,198,1
549,9,21,58,55,1
2728,23,150,5,192,1
1111,4,31,49,52,1
3546,15,124,12,23,1
4272,43,37,79,39,1
1176,31,112,68,175,1
2039,6,34,92,135,1
2574,26,56,99,17,1
3350,1,154,89,63,0
2820,22,89,25,27,1
4230,30,92,46,177,1
1432,22,16,50,75,1
4931,33,88,6,14,1
4217,5,120,65,79,1
3216,36,138,40,142,1
2685,46,182,62,148,1
1079,10,175,40,147,1
1668,1,62,8,171,1
4297,12,77,8,176,1
3678,49,78,65,81,1
1285,3,47,62,5,1
2680,10,144,76,22,1
4033,1,60,34,68,1
1455,19,82,69,76,1
4287,18,46,86,153,1
1597,45,182,6,14,1
1934,31,27,93,137,1
2234,49,138,65,167,1
268,22,160,5,8,1
4400,4,27,66,107,0
861,41,138,63,72,1
319,10,103,61,166,0
4749,10,150,77,71,1
3255,15,134,77,13,1
1236,5,161,78,108,1
1783,43,9,88,59,1
4846,45,23,37,101,1
3017,17,96,46,157,1
122,18,93,81,142,1
4688,48,75,26,155,1
4111,5,49,45,180,1
680,8,26,81,78,1
2892,46,171,70,6,1
927,27,50,71,177,1
806,25,114,17,146,1
2715,26,101,43,190,1
4343,45,189,70,73,1
1500,23,57,41,168,1
2590,41,135,69,136,1
131,23,63,45,154,1
1381,29,58,51,126,1
1772,33,87,77,23,1
406,18,34,15,149,1
1369,7,65,17,29,1
629,32,192,42,32,1
4445,41,136,73,63,1
695,7,52,62,32,1
2283,8,154,80,111,1
2681,21,75,54,185,1
3349,42,96,73,88,1
357,17,114,23,174,0
283,33,118,24,160,1
1084,30,115,74,89,1
2272,2,63,65,114,1
2870,46,111,5,109,1
4788,36,13,38,173,1
1785,22,175,10,171,1
4327,32,50,13,103,1
991,49,71,97,84,1
399,25,52,33,20,1
2736,49,165,78,111,1
1455,8,118,29,139,1
3677,33,87,56,152,1
1595,29,135,46,25,1
4370,17,196,74,53,1
1801,40,196,19,49,1
1796,45,57,24,120,1
4431,2,64,27,96,1
1404,49,86,12,145,1
3682,39,82,55,168,1
4338,48,187,48,31,1
1218,49,108,22,166,1
4816,31,122,74,59,1
4094,4,184,63,39,1
2635,42,122,14,131,1
4757,26,137,60,7,1
950,9,72,47,131,1
3391,31,2,53,195,1
